date_time,Dry Bulb Temperature [°C],Relative Humidity [%],Wind Speed [m/s],Wind Direction [Deg],Global Horizontal Radiation [W/m2],Direct Normal Radiation [W/m2],Diffuse Horizontal Radiation [W/m2]
1980-01-01 01:00:00,-5.2,92,3.3,300,0,0,0
1980-01-01 02:00:00,-5.4,92,2.9,290,0,0,0
1980-01-01 03:00:00,-5.6,92,2.6,270,0,0,0
1980-01-01 04:00:00,-5.8,92,2.8,280,0,0,0
1980-01-01 05:00:00,-5.9,92,2.9,280,0,0,0
1980-01-01 06:00:00,-6.1,92,3.1,290,0,0,0
1980-01-01 07:00:00,-6.1,92,3.1,290,0,0,0
1980-01-01 08:00:00,-6.1,92,3.1,300,0,0,0
1980-01-01 09:00:00,-6.1,92,3.1,300,34,0,34
1980-01-01 10:00:00,-5.9,92,2.9,310,104,1,104
1980-01-01 11:00:00,-5.8,92,2.8,330,137,1,137
1980-01-01 12:00:00,-5.6,92,2.6,340,175,0,175
1980-01-01 13:00:00,-5.6,92,2.9,340,185,1,185
1980-01-01 14:00:00,-5.6,92,3.3,340,160,0,160
1980-01-01 15:00:00,-5.6,92,3.6,340,115,0,115
1980-01-01 16:00:00,-6.0,91,3.6,350,56,0,56
1980-01-01 17:00:00,-6.3,89,3.6,360,12,0,12
1980-01-01 18:00:00,-6.7,88,3.6,10,0,0,0
1980-01-01 19:00:00,-7.4,87,4.1,10,0,0,0
1980-01-01 20:00:00,-8.2,85,4.7,20,0,0,0
1980-01-01 21:00:00,-8.9,84,5.2,20,0,0,0
1980-01-01 22:00:00,-9.3,84,5.2,20,0,0,0
1980-01-01 23:00:00,-9.6,84,5.2,10,0,0,0
1980-01-02 00:00:00,-10.0,84,5.2,10,0,0,0
1980-01-02 01:00:00,-10.4,83,5.7,360,0,0,0
1980-01-02 02:00:00,-10.7,81,6.2,360,0,0,0
1980-01-02 03:00:00,-11.1,80,6.7,350,0,0,0
1980-01-02 04:00:00,-12.0,81,5.8,350,0,0,0
1980-01-02 05:00:00,-13.0,82,5.0,340,0,0,0
1980-01-02 06:00:00,-13.9,83,4.1,340,0,0,0
1980-01-02 07:00:00,-14.1,83,4.5,340,0,0,0
1980-01-02 08:00:00,-14.2,83,4.8,340,0,0,0
1980-01-02 09:00:00,-14.4,83,5.2,340,46,387,17
1980-01-02 10:00:00,-13.1,80,5.0,350,161,672,30
1980-01-02 11:00:00,-11.9,76,4.8,360,260,783,37
1980-01-02 12:00:00,-10.6,73,4.6,10,321,835,41
1980-01-02 13:00:00,-9.5,69,4.6,10,333,844,42
1980-01-02 14:00:00,-8.3,66,4.6,20,291,814,39
1980-01-02 15:00:00,-7.2,62,4.6,20,204,728,33
1980-01-02 16:00:00,-8.5,67,4.1,20,91,530,24
1980-01-02 17:00:00,-9.8,72,3.6,20,17,112,7
1980-01-02 18:00:00,-11.1,77,3.1,20,0,0,0
1980-01-02 19:00:00,-12.4,79,3.6,20,0,0,0
